loop-location,icc-parallel,omp,icc-labels,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,loop-critical-payload-fraction,loop-depth,loop-inner-loop-num,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,payload-cross-dependencies-number,payload-reg-dependencies-number,payload-mem-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number,critical-payload-output-dependencies-number,critical-payload-cross-dependencies-number,critical-payload-reg-dependencies-number,critical-payload-mem-dependencies-number,iterator-mem-write-count,iterator-mem-write-fraction,iterator-call-count,iterator-call-fraction,payload-mem-write-count,payload-mem-write-fraction,payload-call-count,payload-call-fraction,critical-payload-mem-write-count,critical-payload-mem-write-fraction,critical-payload-call-count,critical-payload-call-fraction
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(442),0,0,0,36,0.8889,2,0.25,1,0,0.4024,0.0122,0,0.1951,0.1951,0,41,35,2,4,0,29,12,16,10,2,4,0,4,12,0,0,0,0,5,0.1562,1,0.03125,4,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(441),0,0,0,7,0.4286,0,0,1,0,0.3333,0.08333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(494),0,0,0,97,0.9381,3,0.2418,1,2,0.06393,0.03653,0,0.399,0.07772,0,193,83,2,5,0,82,14,47,20,2,5,0,19,14,0,0,0,0,8,0.08791,5,0.05495,4,0.1818,1,0.04545
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(496),0,0,0,26,0.7308,2,0.2632,2,0,0.3966,0.06897,0,0.2381,0.2381,0,21,15,0,2,0,15,6,7,3,0,2,0,3,4,0,0,0,0,3,0.1579,1,0.05263,3,0.6,1,0.2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(503),0,0,0,46,0.8478,1,0.07692,2,0,0.4516,0.03226,0,0.08108,0.08108,0,37,36,0,1,0,35,2,4,3,0,1,0,2,2,0,0,0,0,3,0.07692,2,0.05128,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(488),1,0,1,19,0.6842,1,0.5385,1,0,0.2973,0.05405,0,0.1429,0.07143,0,14,10,0,0,0,10,0,10,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(473),0,0,0,65,0.9385,4,0.2295,1,0,0.2643,0.01429,0,0.1684,0.1263,0,95,61,1,3,0,60,9,20,19,0,1,0,18,2,0,0,0,0,3,0.04918,0,0,1,0.07143,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(471),1,0,1,14,0.5714,0,0,1,0,0.3846,0.07692,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.25,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(550),1,0,1,16,0.75,1,0.25,1,0,0.4062,0.03125,0,0.2727,0.2727,0,11,11,0,0,0,10,1,3,3,0,0,0,2,1,0,0,0,0,1,0.08333,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(531),0,0,0,71,0.9155,3,0.2769,1,1,0.0979,0,0,0.161,0.0339,0,118,56,0,4,0,56,4,29,19,0,0,0,19,0,1,0.1667,1,0.1667,6,0.09231,8,0.1231,1,0.05556,2,0.1111
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/jobcntl.c(533),0,0,0,18,0.4444,1,0.25,2,0,0.2353,0,0,0.125,0.125,0,8,7,0,1,0,7,1,2,2,0,0,0,2,0,1,0.1,2,0.2,1,0.125,1,0.125,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/rbt.c(9),0,0,0,23,0.1304,0,0,1,0,0.06667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/rbt.c(70),0,0,0,16,0.125,0,0,1,0,0.05714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07143,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/rbt.c(152),1,0,1,18,0.6667,1,0.3333,1,0,0.3684,0.05263,0,0.25,0.25,0,12,11,0,0,0,10,2,5,4,0,0,0,3,2,0,0,0,0,1,0.08333,0,0,1,0.25,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/rbt.c(163),0,0,0,35,0.8286,1,0.4828,1,0,0.3579,0.05263,0.01053,0.3061,0.3061,0.1633,49,29,3,2,3,27,22,25,14,2,1,3,12,13,0,0,0,0,3,0.1034,0,0,2,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/DC/src/rbt.c(175),0,0,0,25,0.08,0,0,1,0,0.03279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.08696,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/common/randdp.c(122),0,0,0,35,0.8857,2,0.6774,1,0,0.4051,0.01266,0,0.1282,0.1282,0.05128,39,32,2,1,0,31,8,25,23,0,1,0,22,3,0,0,0,0,2,0.06452,0,0,2,0.09524,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/EP/src/ep.c(285),0,0,0,10,0.6,0,0,1,0,0.4211,0.1053,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1667,1,0.1667,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/EP/src/ep.c(237),1,0,1,11,0.6364,1,0.2857,1,0,0.381,0.04762,0,0.2,0.2,0,5,5,0,0,0,5,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/EP/src/ep.c(231),1,0,1,14,0.7143,1,0.3,1,0,0.4138,0.06897,0,0.3333,0.3333,0,9,9,0,0,0,8,1,3,3,0,0,0,2,1,0,0,0,0,1,0.1,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/EP/src/ep.c(184),1,1,0,110,0.9636,4,0.1887,1,2,0.1202,0.004292,0,0.198,0.03553,0,197,91,11,7,0,87,22,36,24,0,0,0,24,0,0,0,0,0,14,0.1321,13,0.1226,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/EP/src/ep.c(191),0,0,0,18,0.5556,0,0,2,0,0.2812,0.0625,0,0,0,0,7,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,2,0.2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/EP/src/ep.c(213),0,0,0,61,0.9344,3,0.1579,2,0,0.209,0.01493,0,0.09184,0.04082,0,98,63,1,3,0,58,9,12,11,0,1,0,10,2,0,0,0,0,5,0.08772,6,0.1053,1,0.1111,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/EP/src/ep.c(179),1,0,1,9,0.5556,0,0,1,0,0.375,0.0625,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/EP/src/ep.c(165),1,0,1,9,0.5556,0,0,1,0,0.375,0.0625,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/EP/src/ep.c(155),0,0,0,9,0.5556,0,0,1,0,0.3125,0,0,0,0,0,3,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0.4,1,0.2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/EP/src/ep.c(132),1,0,1,9,0.5556,0,0,1,0,0.375,0.0625,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/common/randdp.c(122),0,0,0,35,0.8857,1,0.871,1,0,0.4051,0.01266,0,0.02564,0.02564,0,39,34,0,1,0,31,8,37,32,0,1,0,29,8,0,0,0,0,2,0.06452,0,0,2,0.07407,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(152),0,0,0,46,0.8913,0,0,1,0,0.4286,0.01429,0,0,0,0,30,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,9,0.2195,9,0.2195,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(134),0,0,0,7,0.4286,0,0,1,0,0.3333,0.08333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(120),0,0,0,7,0.4286,0,0,1,0,0.3333,0.08333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(200),1,1,0,62,0.9355,2,0.1379,1,2,0.06977,0.02326,0,0.4732,0.05357,0,112,49,0,5,0,49,5,16,8,0,0,0,8,0,0,0,0,0,7,0.1207,2,0.03448,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(201),0,0,0,55,0.9273,1,0.07843,2,1,0.08036,0.02679,0,0.4947,0.03158,0,95,42,0,5,0,42,5,8,4,0,0,0,4,0,0,0,0,0,7,0.1373,2,0.03922,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(202),0,0,0,48,0.9167,0,0,3,0,0.4947,0.03158,0,0,0,0,40,35,0,5,0,35,5,0,0,0,0,0,0,0,0,0,0,0,7,0.1591,2,0.04545,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(377),1,1,1,50,0.16,0,0,1,2,0.07143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.04762,1,0.02381,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(380),1,0,1,38,0.1316,0,0,2,1,0.06024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06061,1,0.0303,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(383),1,0,1,25,0.08,0,0,3,0,0.03846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.08696,1,0.04348,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(264),1,1,0,29,0.8276,1,0.2083,1,1,0.2203,0.0339,0,0.3611,0.02778,0,36,18,0,1,0,18,1,10,5,0,0,0,5,0,0,0,0,0,2,0.08333,1,0.04167,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(266),0,0,0,17,0.7059,0,0,2,0,0.4062,0.03125,0,0,0,0,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08333,1,0.08333,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(255),0,0,0,12,0.5833,0,0,1,0,0.381,0.04762,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2857,1,0.1429,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(553),0,0,0,35,0.8857,3,0.2903,1,1,0.1733,0,0,0.3889,0.07407,0,54,30,0,2,0,30,2,14,9,0,0,0,9,0,0,0,0,0,5,0.1613,3,0.09677,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(556),0,0,0,22,0.7727,0,0,2,0,0.4318,0.04545,0,0,0,0,15,13,0,2,0,13,2,0,0,0,0,0,0,0,0,0,0,0,5,0.2941,3,0.1765,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(224),1,1,0,101,0.9604,2,0.08247,1,2,0.05936,0.03196,0,0.5051,0.07071,0,198,99,0,2,0,99,2,16,8,0,0,0,8,0,0,0,0,0,4,0.04124,2,0.02062,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(225),0,0,0,94,0.9574,1,0.04444,2,1,0.06566,0.03535,0,0.5085,0.03955,0,177,88,0,2,0,88,2,8,4,0,0,0,4,0,0,0,0,0,4,0.04444,2,0.02222,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(226),0,0,0,87,0.954,0,0,3,0,0.5085,0.03955,0,0,0,0,79,77,0,2,0,77,2,0,0,0,0,0,0,0,0,0,0,0,4,0.04819,2,0.0241,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(681),1,1,0,46,0.913,0,0,1,0,0.4737,0.03158,0,0,0,0,42,40,0,2,0,40,2,0,0,0,0,0,0,0,0,0,0,0,3,0.07143,1,0.02381,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(870),0,0,0,188,0.4574,0,0,1,0,0.2542,0.04988,0.009501,0,0,0,90,78,2,10,0,78,12,0,0,0,0,0,0,0,10,0.09804,4,0.03922,11,0.1279,1,0.01163,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(292),0,0,0,16,0.4375,0,0,1,0,0.2414,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2857,2,0.2857,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(408),0,0,0,13,0.6923,0,0,1,0,0.4444,0.1111,0,0,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2222,2,0.2222,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(448),1,1,0,81,0.9506,5,0.3247,1,5,0.0578,0.01156,0,0.3806,0.06452,0,155,67,0,0,0,67,0,50,25,0,0,0,25,0,0,0,0,0,3,0.03896,3,0.03896,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(449),0,0,0,74,0.9054,4,0.2687,2,4,0.09677,0.0129,0,0.4127,0.06349,0,126,58,0,0,0,58,0,36,18,0,0,0,18,0,0,0,0,0,3,0.04478,3,0.04478,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(450),0,0,0,31,0.8387,1,0.1538,3,1,0.127,0.03175,0,0.4667,0.04444,0,45,22,0,0,0,22,0,8,4,0,0,0,4,0,0,0,0,0,1,0.03846,1,0.03846,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(458),0,0,0,31,0.8387,1,0.1538,3,1,0.127,0.03175,0,0.4667,0.04444,0,45,22,0,0,0,22,0,8,4,0,0,0,4,0,0,0,0,0,1,0.03846,1,0.03846,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(451),0,0,0,23,0.8261,0,0,4,0,0.4667,0.04444,0,0,0,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05263,1,0.05263,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(459),0,0,0,23,0.8261,0,0,4,0,0.4667,0.04444,0,0,0,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05263,1,0.05263,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(481),1,1,0,81,0.9506,5,0.3247,1,5,0.0578,0.01156,0,0.3806,0.06452,0,155,67,0,0,0,67,0,50,25,0,0,0,25,0,0,0,0,0,3,0.03896,3,0.03896,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(482),0,0,0,74,0.9054,4,0.2687,2,4,0.08387,0.0129,0,0.4062,0.0625,0,128,58,0,0,0,58,0,36,18,0,0,0,18,0,0,0,0,0,3,0.04478,3,0.04478,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(483),0,0,0,31,0.871,1,0.1852,3,1,0.1406,0.03125,0,0.4468,0.04255,0,47,23,0,0,0,23,0,10,5,0,0,0,5,0,0,0,0,0,1,0.03704,1,0.03704,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(491),0,0,0,31,0.871,1,0.1852,3,1,0.1406,0.03125,0,0.4468,0.04255,0,47,23,0,0,0,23,0,10,5,0,0,0,5,0,0,0,0,0,1,0.03704,1,0.03704,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(484),0,0,0,24,0.7917,0,0,4,0,0.4468,0.04255,0,0,0,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05263,1,0.05263,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(492),0,0,0,24,0.7917,0,0,4,0,0.4468,0.04255,0,0,0,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05263,1,0.05263,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(514),1,1,0,81,0.9506,5,0.3247,1,5,0.0578,0.01156,0,0.3806,0.06452,0,155,67,0,0,0,67,0,50,25,0,0,0,25,0,0,0,0,0,3,0.03896,3,0.03896,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(515),0,0,0,74,0.9054,4,0.2687,2,4,0.08387,0.0129,0,0.4062,0.0625,0,128,58,0,0,0,58,0,36,18,0,0,0,18,0,0,0,0,0,3,0.04478,3,0.04478,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(516),0,0,0,31,0.871,1,0.1852,3,1,0.1406,0.03125,0,0.4468,0.04255,0,47,23,0,0,0,23,0,10,5,0,0,0,5,0,0,0,0,0,1,0.03704,1,0.03704,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(524),0,0,0,31,0.871,1,0.1852,3,1,0.1406,0.03125,0,0.4468,0.04255,0,47,23,0,0,0,23,0,10,5,0,0,0,5,0,0,0,0,0,1,0.03704,1,0.03704,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(517),0,0,0,24,0.7917,0,0,4,0,0.4468,0.04255,0,0,0,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05263,1,0.05263,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(525),0,0,0,24,0.7917,0,0,4,0,0.4468,0.04255,0,0,0,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05263,1,0.05263,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(661),0,0,0,7,0.4286,1,0.6667,1,0,0.2308,0,0,0,0,0,2,2,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(599),0,0,0,27,0.8519,1,0.2174,1,1,0.1607,0.03571,0,0.4359,0.05128,0,39,19,0,0,0,19,0,10,5,0,0,0,5,0,0,0,0,0,1,0.04348,1,0.04348,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(600),0,0,0,20,0.75,0,0,2,0,0.4359,0.05128,0,0,0,0,12,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06667,1,0.06667,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(593),0,0,0,15,0.6,0,0,1,0,0.3929,0.07143,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2222,2,0.2222,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(629),0,0,0,186,0.9731,2,0.04972,1,2,0.04724,0.01312,0,0.4108,0.02266,0,353,162,2,14,0,160,18,18,9,0,0,0,9,0,0,0,0,0,20,0.1105,6,0.03315,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(643),0,0,0,146,0.9658,1,0.02837,2,1,0.03356,0.01342,0,0.4964,0.01439,0,278,126,2,12,0,124,16,8,4,0,0,0,4,0,0,0,0,0,16,0.1135,4,0.02837,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/FT/src/ft.c(644),0,0,0,138,0.971,0,0,3,0,0.4964,0.01439,0,0,0,0,132,118,2,12,0,116,16,0,0,0,0,0,0,0,0,0,0,0,16,0.1194,4,0.02985,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/common/randdp.c(122),0,0,0,35,0.8857,1,0.871,1,0,0.4051,0.01266,0,0.02564,0.02564,0,39,34,0,1,0,31,8,37,32,0,1,0,29,8,0,0,0,0,2,0.06452,0,0,2,0.07407,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/IS/src/is.c(322),0,0,0,12,0.6667,1,0.375,1,0,0.3333,0,0,0,0,0,8,5,1,2,0,4,4,4,3,0,1,0,2,2,0,0,0,0,2,0.25,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/IS/src/is.c(317),1,0,1,12,0.6667,1,0.375,1,0,0.3333,0,0,0,0,0,8,5,1,2,0,4,4,4,3,0,1,0,2,2,0,0,0,0,2,0.25,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/IS/src/is.c(392),0,0,0,14,0.3571,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,2,0.4,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/IS/src/is.c(446),0,0,0,19,0.7895,0,0,1,0,0.4444,0.02778,0,0,0,0,12,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0.3333,4,0.2667,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/IS/src/is.c(495),1,1,0,9,0.5556,0,0,1,0,0.375,0.0625,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/IS/src/is.c(575),1,1,1,19,0.7895,1,0.2,1,0,0.4054,0.05405,0,0.07143,0,0,14,12,0,0,0,12,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/IS/src/is.c(535),0,0,0,40,0.9,2,0.4722,1,1,0.1613,0.03226,0,0.2,0.1,0.02857,70,30,1,2,0,30,10,31,17,1,2,0,17,7,0,0,0,0,2,0.05556,0,0,2,0.1176,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/IS/src/is.c(538),0,0,0,24,0.7083,1,0.4118,2,0,0.3509,0.05263,0.01754,0.2174,0.2174,0.08696,23,15,1,2,0,15,8,12,6,1,2,0,6,6,0,0,0,0,2,0.1176,0,0,2,0.2857,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/IS/src/is.c(764),0,0,0,51,0.9216,1,0.06383,1,0,0.1224,0.05102,0,0.07692,0.03846,0.03846,78,33,2,3,0,31,7,4,3,0,1,0,2,2,0,0,0,0,3,0.06383,1,0.02128,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/IS/src/is.c(693),0,0,0,67,0.9403,5,0.4127,1,3,0.1893,0.02367,0,0.2791,0.1395,0,129,69,4,9,3,57,25,53,31,1,6,3,22,16,0,0,0,0,4,0.06349,0,0,4,0.1538,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/IS/src/is.c(698),0,0,0,9,0.5556,0,0,2,0,0.3529,0.05882,0,0,0,0,3,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/IS/src/is.c(707),0,0,0,17,0.5882,1,0.3,2,0,0.3143,0.02857,0,0.2,0.2,0,10,9,0,1,0,8,2,4,3,0,1,0,2,2,0,0,0,0,1,0.1,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/IS/src/is.c(715),0,0,0,15,0.7333,1,0.3636,2,0,0.3939,0.06061,0,0.25,0.25,0,12,11,0,1,0,9,3,6,5,0,1,0,3,3,0,0,0,0,1,0.09091,0,0,1,0.25,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/IS/src/is.c(669),1,1,0,18,0.7778,1,0.2143,1,0,0.3846,0.02564,0,0.1875,0.1875,0,16,14,0,2,0,13,3,4,3,0,1,0,2,2,0,0,0,0,2,0.1429,0,0,1,0.3333,0,0
