loop-location,icc,omp,icc-parallel,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,loop-critical-payload-fraction,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,payload-cross-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number,critical-payload-output-dependencies-number,critical-payload-cross-dependencies-number,iterator-mem-write-count,iterator-mem-write-fraction,iterator-call-count,iterator-call-fraction,payload-mem-write-count,payload-mem-write-fraction,payload-call-count,payload-call-fraction,critical-payload-mem-write-count,critical-payload-mem-write-fraction,critical-payload-call-count,critical-payload-call-fraction
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(420),1,,1,99,0.9596,1,0.06316,0.4885,0.05069,0,0.05825,0.05825,0,103,95,4,4,0,16,8,4,4,0,0,0,0,0,2,0.02105,0,0,2,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(432),1,,1,92,0.03261,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01124,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(443),1,,1,143,0.972,1,0.04317,0.4918,0.03607,0,0.04082,0.04082,0,147,139,4,4,0,16,8,4,4,0,0,0,0,0,2,0.01439,0,0,2,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(358),1,,1,40,0.9,1,0.08333,0.4762,0.04762,0,0.08333,0.08333,0,36,34,1,1,0,5,3,1,1,0,0,0,0,0,1,0.02778,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(433),1,,1,83,0.9518,1,0.03797,0.4971,0.04046,0,0.03797,0.03797,0,79,77,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01266,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(223),0,1,1,1056,0.003788,0,0,0.006452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.01901,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(224),0,,0,1046,0.01147,0,0,0.01917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.01934,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(225),1,,1,165,0.9697,0,0,0.5114,0.05682,0,0,0,0,162,157,0,5,0,0,0,0,0,0,0,0,0,0,5,0.03125,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(238),1,,1,48,0.0625,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02222,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(245),1,,1,154,0.9675,1,0.02685,0.4605,0.03955,0,0.0442,0.0442,0,181,165,0,16,0,16,0,0,16,0,0,0,0,0,4,0.02685,0,0,4,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(271),1,,1,317,0.9842,1,0.0609,0.4694,0.0449,0,0.05,0.05,0,380,330,25,25,0,89,39,25,25,0,0,0,0,0,5,0.01603,0,0,5,0.2632,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(301),1,,1,110,0.9636,1,0.0566,0.4895,0.04603,0,0.05263,0.05263,0,114,106,4,4,0,16,8,4,4,0,0,0,0,0,2,0.01887,0,0,2,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(313),1,,1,92,0.03261,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01124,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(324),1,,1,143,0.972,1,0.04317,0.4918,0.03607,0,0.04082,0.04082,0,147,139,4,4,0,16,8,4,4,0,0,0,0,0,2,0.01439,0,0,2,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(239),1,,1,40,0.9,1,0.08333,0.4762,0.04762,0,0.08333,0.08333,0,36,34,1,1,0,5,3,1,1,0,0,0,0,0,1,0.02778,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(314),1,,1,83,0.9518,1,0.03797,0.4971,0.04046,0,0.03797,0.03797,0,79,77,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01266,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(105),0,1,1,1056,0.003788,0,0,0.006452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.01901,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(106),0,,0,1046,0.01147,0,0,0.01917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.01934,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(107),1,,1,165,0.9697,0,0,0.5114,0.05682,0,0,0,0,162,157,0,5,0,0,0,0,0,0,0,0,0,0,5,0.03125,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(120),1,,1,48,0.0625,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02222,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(126),1,,1,154,0.9675,1,0.02685,0.4605,0.03955,0,0.0442,0.0442,0,181,165,0,16,0,16,0,0,16,0,0,0,0,0,4,0.02685,0,0,4,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(152),1,,1,317,0.9842,1,0.0609,0.4694,0.0449,0,0.05,0.05,0,380,330,25,25,0,89,39,25,25,0,0,0,0,0,5,0.01603,0,0,5,0.2632,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(182),1,,1,110,0.9636,1,0.0566,0.4895,0.04603,0,0.05263,0.05263,0,114,106,4,4,0,16,8,4,4,0,0,0,0,0,2,0.01887,0,0,2,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(194),1,,1,92,0.03261,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01124,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(205),1,,1,143,0.972,1,0.04317,0.4918,0.03607,0,0.04082,0.04082,0,147,139,4,4,0,16,8,4,4,0,0,0,0,0,2,0.01439,0,0,2,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(121),1,,1,40,0.9,1,0.08333,0.4762,0.04762,0,0.08333,0.08333,0,36,34,1,1,0,5,3,1,1,0,0,0,0,0,1,0.02778,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(195),1,,1,83,0.9518,1,0.03797,0.4971,0.04046,0,0.03797,0.03797,0,79,77,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01266,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(76),1,1,1,130,0.06154,0,0,0.375,0.04167,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0.008197,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(78),1,,1,117,0.06838,0,0,0.375,0.04167,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0.009174,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(80),1,,1,104,0.07692,0,0,0.375,0.04167,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0.01042,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(82),1,,1,91,0.956,0,0,0.5206,0.07216,0,0,0,0,85,84,0,1,0,0,0,0,0,0,0,0,0,0,1,0.01149,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(65),1,1,1,39,0.07692,0,0,0.2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02778,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(66),1,,1,31,0.09677,0,0,0.2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03571,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(67),1,,1,23,0.1304,0,0,0.2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/erhs.c(68),1,,1,15,0.7333,0,0,0.4138,0.03448,0,0,0,0,9,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0.09091,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/error.c(81),1,,1,23,0.8261,1,0.2105,0.4468,0.04255,0,0.1667,0.1667,0,18,17,1,0,0,5,4,1,0,0,0,0,0,0,2,0.1053,1,0.05263,2,0.5,1,0.25
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/error.c(75),1,,1,14,0.7143,1,0.3,0.4,0.06667,0,0.3,0.3,0,10,9,1,0,0,4,3,1,0,0,0,0,0,0,1,0.1,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/error.c(64),0,1,1,56,0.07143,0,0,0.2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.03846,1,0.01923,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/error.c(65),0,,0,46,0.08696,0,0,0.2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.04762,1,0.02381,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/error.c(66),0,,0,37,0.1351,0,0,0.3,0.05,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.03125,0,0,1,0.2,1,0.2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/error.c(68),1,,1,27,0.8519,1,0.1304,0.4576,0.0678,0,0.125,0.125,0,24,22,1,1,0,5,3,1,1,0,0,0,0,0,1,0.04348,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/error.c(60),1,,1,9,0.5556,0,0,0.375,0.0625,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/error.c(54),1,,1,9,0.5556,0,0,0.375,0.0625,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/exact.c(54),1,,1,85,0.9529,1,0.4691,0.4589,0.06763,0,0.1346,0.1346,0,104,78,0,0,0,63,37,0,0,0,0,0,0,0,1,0.01235,0,0,1,0.02632,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/jacld.c(56),1,1,1,2944,0.001359,0,0,0.001591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03401,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/jacld.c(57),1,,1,2935,0.9983,4,0.03413,0.3672,0.02716,0,0.0305,0.0305,0,5443,2943,0,2500,0,2500,0,0,2500,0,0,0,0,0,100,0.03413,0,0,100,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/jacu.c(56),1,1,1,2894,0.001728,0,0,0.001987,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,100,0.03461,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/jacu.c(57),1,,1,2884,0.9983,4,0.03473,0.3656,0.02748,0,0.03079,0.03079,0,5392,2892,0,2500,0,2500,0,0,2500,0,0,0,0,0,100,0.03473,0,0,100,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/l2norm.c(80),1,,1,20,0.8,1,0.25,0.439,0.04878,0,0.2,0.2,0,15,14,1,0,0,5,4,1,0,0,0,0,0,0,2,0.125,1,0.0625,2,0.5,1,0.25
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/l2norm.c(74),1,,1,14,0.7143,1,0.3,0.4,0.06667,0,0.3,0.3,0,10,9,1,0,0,4,3,1,0,0,0,0,0,0,1,0.1,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/l2norm.c(65),0,1,1,60,0.05,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01754,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/l2norm.c(66),0,,0,52,0.05769,0,0,0.2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02041,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/l2norm.c(67),0,,0,45,0.06667,0,0,0.2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02381,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/l2norm.c(68),1,,1,38,0.8947,1,0.08824,0.475,0.05,0,0.08824,0.08824,0,34,32,1,1,0,5,3,1,1,0,0,0,0,0,1,0.02941,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/l2norm.c(61),1,,1,9,0.5556,0,0,0.375,0.0625,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/l2norm.c(55),1,,1,9,0.5556,0,0,0.375,0.0625,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/lu.c(253),0,,0,39,0.8974,0,0,0.2658,0.06329,0,0,0,0,50,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0.08571,3,0.08571,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/lu.c(246),0,,0,10,0.6,0,0,0.4211,0.1053,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3333,1,0.1667,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/pintgr.c(172),1,1,1,73,0.05479,0,0,0.2941,0.05882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/pintgr.c(173),1,,1,63,0.9365,1,0.0339,0.5076,0.06061,0,0.01754,0.01754,0,57,57,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/pintgr.c(158),1,1,1,100,0.03,0,0,0.2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01031,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/pintgr.c(159),1,,1,92,0.9565,0,0,0.5079,0.04712,0,0,0,0,86,85,0,1,0,0,0,0,0,0,0,0,0,0,1,0.01136,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/pintgr.c(147),1,1,1,92,0.03261,0,0,0.2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01124,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/pintgr.c(148),1,,1,84,0.9524,0,0,0.5086,0.05143,0,0,0,0,78,77,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0125,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/pintgr.c(130),1,1,1,73,0.05479,0,0,0.2941,0.05882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/pintgr.c(131),1,,1,63,0.9365,1,0.0339,0.5076,0.06061,0,0.01754,0.01754,0,57,57,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/pintgr.c(116),1,1,1,100,0.03,0,0,0.2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01031,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/pintgr.c(117),1,,1,92,0.9565,0,0,0.5079,0.04712,0,0,0,0,86,85,0,1,0,0,0,0,0,0,0,0,0,0,1,0.01136,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/pintgr.c(105),1,1,1,92,0.03261,0,0,0.2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01124,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/pintgr.c(106),1,,1,84,0.9524,0,0,0.5086,0.05143,0,0,0,0,78,77,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0125,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/pintgr.c(88),1,1,1,71,0.05634,0,0,0.3846,0.07692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/pintgr.c(89),1,,1,63,0.9365,1,0.0339,0.5076,0.06061,0,0.01754,0.01754,0,57,57,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/pintgr.c(64),1,1,1,172,0.01744,0,0,0.2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01183,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/pintgr.c(65),1,,1,165,0.9758,0,0,0.4972,0.05,0,0,0,0,173,171,0,2,0,0,0,0,0,0,0,0,0,0,2,0.01242,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(88),0,,0,4,0.25,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(87),0,,0,4,0.25,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(84),0,,0,4,0.25,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(83),0,,0,4,0.25,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(81),0,,0,4,0.25,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(79),0,,0,4,0.25,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(78),0,,0,4,0.25,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(76),0,,0,4,0.25,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(74),0,,0,4,0.25,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(73),0,,0,4,0.25,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(71),0,,0,4,0.25,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(69),0,,0,4,0.25,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(68),0,,0,4,0.25,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(66),0,,0,4,0.25,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(64),0,,0,4,0.25,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(63),0,,0,4,0.25,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,1,0.3333,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(344),0,1,1,801,0.004994,0,0,0.006289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.03262,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(345),0,,0,792,0.01263,0,0,0.01558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.03325,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(346),1,,1,78,0.9359,0,0,0.512,0.07229,0,0,0,0,71,65,0,6,0,0,0,0,0,0,0,0,0,0,6,0.08219,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(354),1,,1,77,0.9351,0,0,0.5059,0.08235,0,0,0,0,74,69,0,5,0,0,0,0,0,0,0,0,0,0,5,0.06944,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(366),1,,1,45,0.06667,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02381,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(373),1,,1,112,0.9554,0,0,0.469,0.05426,0,0,0,0,127,123,0,4,0,0,0,0,0,0,0,0,0,0,4,0.03738,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(399),1,,1,218,0.9725,5,0.08962,0.5136,0.06918,0,0.08636,0.08636,0,220,210,5,5,0,29,19,5,5,0,0,0,0,0,5,0.02358,0,0,5,0.2632,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(429),1,,1,72,0.9444,1,0.02941,0.5097,0.07097,0,0.05882,0.05882,0,68,64,0,4,0,4,0,0,4,0,0,0,0,0,2,0.02941,0,0,2,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(441),1,,1,68,0.04412,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01538,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(452),1,,1,107,0.9626,1,0.01942,0.5067,0.04889,0,0.03883,0.03883,0,103,99,0,4,0,4,0,0,4,0,0,0,0,0,2,0.01942,0,0,2,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(367),1,,1,36,0.8889,0,0,0.4865,0.05405,0,0,0,0,30,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0.03125,0,0,0,0,0,0
